10183.0	 10336.0	 -50.0  	 -50.0  	 0.0    	 1.0    
16297.0	 16426.0	 -50.0  	 -50.0  	 0.0    	 1.0    
24817.0	 24934.0	 -50.0  	 -50.0  	 0.0    	 1.0    
28054.0	 28166.0	 -50.0  	 -50.0  	 0.0    	 1.0    
29089.0	 29210.0	 -50.0  	 -50.0  	 0.0    	 3.0    
31218.0	 31329.0	 -50.0  	 -50.0  	 0.0    	 3.0    
31413.0	 31668.0	 -50.0  	 -50.0  	 0.0    	 3.0    
31450.0	 31810.0	 -50.0  	 -50.0  	 0.0    	 1.0    
32226.0	 32366.0	 -50.0  	 -50.0  	 0.0    	 3.0    
33013.0	 33115.0	 -50.0  	 -50.0  	 0.0    	 3.0    
34751.0	 35011.0	 -50.0  	 -50.0  	 0.0    	 3.0    
35158.0	 35277.0	 -50.0  	 -50.0  	 0.0    	 3.0    
51297.0	 51430.0	 -50.0  	 -50.0  	 0.0    	 3.0    
52521.0	 52677.0	 -50.0  	 -50.0  	 0.0    	 3.0    
54425.0	 54642.0	 -50.0  	 -50.0  	 0.0    	 3.0    
55723.0	 56370.0	 -50.0  	 -50.0  	 0.0    	 3.0    
55801.0	 56144.0	 -50.0  	 -50.0  	 0.0    	 1.0    
56444.0	 56671.0	 -50.0  	 -50.0  	 0.0    	 1.0    
56623.0	 56748.0	 -50.0  	 -50.0  	 0.0    	 3.0    
56941.0	 57487.0	 -50.0  	 -50.0  	 0.0    	 3.0    
57116.0	 58126.0	 -50.0  	 -50.0  	 0.0    	 1.0    
59686.0	 59841.0	 -50.0  	 -50.0  	 0.0    	 1.0    
59756.0	 59937.0	 -50.0  	 -50.0  	 0.0    	 3.0    
61231.0	 61444.0	 -50.0  	 -50.0  	 0.0    	 1.0    
62207.0	 62319.0	 -50.0  	 -50.0  	 0.0    	 1.0    
67368.0	 67495.0	 -50.0  	 -50.0  	 0.0    	 3.0    
70795.0	 70926.0	 -50.0  	 -50.0  	 0.0    	 3.0    
90770.0	 90924.0	 -50.0  	 -50.0  	 0.0    	 1.0    
91580.0	 91693.0	 -50.0  	 -50.0  	 0.0    	 1.0    
93646.0	 93785.0	 -50.0  	 -50.0  	 0.0    	 1.0    
94251.0	 94357.0	 -50.0  	 -50.0  	 0.0    	 1.0    
95130.0	 95251.0	 -50.0  	 -50.0  	 0.0    	 3.0    
96923.0	 97034.0	 -50.0  	 -50.0  	 0.0    	 3.0    
108108.0	 108246.0	 -50.0  	 -50.0  	 0.0    	 3.0    
174223.0	 174351.0	 -50.0  	 -50.0  	 0.0    	 3.0    
174316.0	 174541.0	 -50.0  	 -50.0  	 0.0    	 1.0    
179483.0	 179620.0	 -50.0  	 -50.0  	 0.0    	 1.0    
179687.0	 179962.0	 -50.0  	 -50.0  	 0.0    	 1.0    
184794.0	 185047.0	 -50.0  	 -50.0  	 0.0    	 1.0    
186864.0	 187082.0	 -50.0  	 -50.0  	 0.0    	 1.0    
186871.3	 186932.4	 -50.0  	 -50.0  	 0.0    	 1.0    
187015.0	 187231.0	 -50.0  	 -50.0  	 0.0    	 3.0    
187275.0	 187381.0	 -50.0  	 -50.0  	 0.0    	 1.0    
188670.0	 188847.0	 -50.0  	 -50.0  	 0.0    	 1.0    
188678.0	 188825.0	 -50.0  	 -50.0  	 0.0    	 3.0    
191021.0	 191347.0	 -50.0  	 -50.0  	 2.0    	 1.0    
191059.3	 191464.9	 -50.0  	 -50.0  	 1.0    	 1.0    
191064.9	 191381.6	 -50.0  	 -50.0  	 1.0    	 3.0    
191078.0	 191419.0	 -50.0  	 -50.0  	 2.0    	 3.0    
192539.0	 192903.0	 -50.0  	 -50.0  	 2.0    	 3.0    
192585.0	 192805.0	 -50.0  	 -50.0  	 0.0    	 1.0    
192634.9	 192801.7	 -50.0  	 -50.0  	 0.0    	 1.0    
192651.6	 192779.5	 -50.0  	 -50.0  	 2.0    	 3.0    
192668.3	 192924.1	 -50.0  	 -50.0  	 1.0    	 3.0    
193223.0	 193324.0	 -50.0  	 -50.0  	 0.0    	 3.0    
195966.3	 196095.9	 -50.0  	 -50.0  	 1.0    	 3.0    
196629.0	 196773.0	 -50.0  	 -50.0  	 0.0    	 3.0    
196660.0	 196776.0	 -50.0  	 -50.0  	 0.0    	 1.0    
197549.0	 197682.0	 -50.0  	 -50.0  	 0.0    	 1.0    
197583.9	 197689.6	 -50.0  	 -50.0  	 1.0    	 3.0    
197589.5	 197678.5	 -50.0  	 -50.0  	 1.0    	 1.0    
198901.5	 198994.1	 -50.0  	 -50.0  	 1.0    	 3.0    
198901.5	 199007.9	 -50.0  	 -50.0  	 2.0    	 1.0    
198924.3	 198981.8	 -50.0  	 -50.0  	 1.0    	 1.0    
200954.0	 201087.0	 -50.0  	 -50.0  	 0.0    	 3.0    
200962.0	 201130.0	 -50.0  	 -50.0  	 0.0    	 1.0    
201955.0	 202136.0	 -50.0  	 -50.0  	 2.0    	 3.0    
201976.0	 202163.0	 -50.0  	 -50.0  	 2.0    	 1.0    
202003.8	 202137.1	 -50.0  	 -50.0  	 1.0    	 3.0    
202014.9	 202170.4	 -50.0  	 -50.0  	 2.0    	 1.0    
202018.6	 202224.4	 -50.0  	 -50.0  	 2.0    	 1.0    
202036.7	 202183.2	 -50.0  	 -50.0  	 1.0    	 1.0    
202219.0	 202343.0	 -50.0  	 -50.0  	 2.0    	 1.0    
202435.7	 202735.9	 -50.0  	 -50.0  	 1.0    	 3.0    
202464.9	 202570.4	 -50.0  	 -50.0  	 2.0    	 3.0    
202465.0	 202568.0	 -50.0  	 -50.0  	 2.0    	 3.0    
204548.7	 204676.6	 -50.0  	 -50.0  	 1.0    	 3.0    
204559.3	 204687.1	 -50.0  	 -50.0  	 1.0    	 1.0    
204564.0	 204858.0	 -50.0  	 -50.0  	 2.0    	 1.0    
205950.0	 206079.0	 -50.0  	 -50.0  	 2.0    	 1.0    
205959.0	 206134.0	 -50.0  	 -50.0  	 2.0    	 3.0    
205987.1	 206114.9	 -50.0  	 -50.0  	 1.0    	 1.0    
205992.7	 206142.7	 -50.0  	 -50.0  	 1.0    	 3.0    
206579.0	 206725.0	 -50.0  	 -50.0  	 0.0    	 1.0    
207559.0	 207705.0	 -50.0  	 -50.0  	 0.0    	 1.0    
207572.0	 207700.0	 -50.0  	 -50.0  	 0.0    	 3.0    
209380.0	 209939.0	 -50.0  	 -50.0  	 2.0    	 1.0    
209735.0	 209982.0	 -50.0  	 -50.0  	 2.0    	 3.0    
209776.0	 209953.8	 -50.0  	 -50.0  	 2.0    	 1.0    
209781.6	 209992.7	 -50.0  	 -50.0  	 1.0    	 3.0    
209786.5	 209964.4	 -50.0  	 -50.0  	 1.0    	 1.0    
210042.0	 210247.0	 -50.0  	 -50.0  	 0.0    	 3.0    
210060.0	 210190.0	 -50.0  	 -50.0  	 0.0    	 1.0    
210894.0	 211005.0	 -50.0  	 -50.0  	 0.0    	 3.0    
211089.0	 211203.0	 -50.0  	 -50.0  	 0.0    	 3.0    
213709.0	 213837.0	 -50.0  	 -50.0  	 0.0    	 3.0    
215489.0	 215666.0	 -50.0  	 -50.0  	 2.0    	 3.0    
215492.0	 215704.0	 -50.0  	 -50.0  	 0.0    	 1.0    
215553.8	 215653.8	 -50.0  	 -50.0  	 0.0    	 1.0    
215564.9	 215670.4	 -50.0  	 -50.0  	 1.0    	 3.0    
215577.3	 215650.5	 -50.0  	 -50.0  	 1.0    	 1.0    
217836.0	 218014.0	 -50.0  	 -50.0  	 0.0    	 1.0    
217855.5	 218005.6	 -50.0  	 -50.0  	 1.0    	 3.0    
217912.0	 218038.0	 -50.0  	 -50.0  	 0.0    	 3.0    
217920.0	 218023.0	 -50.0  	 -50.0  	 0.0    	 1.0    
220059.0	 220334.0	 -50.0  	 -50.0  	 2.0    	 1.0    
220203.8	 220326.0	 -50.0  	 -50.0  	 1.0    	 1.0    
220613.0	 220875.0	 -50.0  	 -50.0  	 2.0    	 3.0    
220660.7	 220808.9	 -50.0  	 -50.0  	 1.0    	 3.0    
220688.5	 220845.9	 -50.0  	 -50.0  	 0.0    	 1.0    
220701.0	 220888.0	 -50.0  	 -50.0  	 0.0    	 1.0    
221594.0	 221770.0	 -50.0  	 -50.0  	 0.0    	 1.0    
221702.0	 221878.0	 -50.0  	 -50.0  	 0.0    	 3.0    
222175.0	 222317.0	 -50.0  	 -50.0  	 0.0    	 1.0    
222181.0	 222537.0	 -50.0  	 -50.0  	 0.0    	 3.0    
222374.0	 222474.0	 -50.0  	 -50.0  	 0.0    	 1.0    
223494.0	 223963.0	 -50.0  	 -50.0  	 2.0    	 1.0    
223510.7	 223666.4	 -50.0  	 -50.0  	 1.0    	 3.0    
223681.6	 223864.9	 -50.0  	 -50.0  	 1.0    	 1.0    
223817.0	 223929.0	 -50.0  	 -50.0  	 0.0    	 3.0    
224804.0	 225001.0	 -50.0  	 -50.0  	 0.0    	 3.0    
224877.0	 225477.0	 -50.0  	 -50.0  	 2.0    	 1.0    
224900.9	 225412.5	 -50.0  	 -50.0  	 2.0    	 1.0    
224934.3	 225123.3	 -50.0  	 -50.0  	 2.0    	 1.0    
225058.5	 225403.8	 -50.0  	 -50.0  	 1.0    	 1.0    
225067.7	 225440.3	 -50.0  	 -50.0  	 1.0    	 3.0    
225153.8	 225270.4	 -50.0  	 -50.0  	 2.0    	 1.0    
225165.0	 225473.0	 -50.0  	 -50.0  	 2.0    	 3.0    
225203.8	 225370.4	 -50.0  	 -50.0  	 2.0    	 3.0    
225994.0	 226198.0	 -50.0  	 -50.0  	 0.0    	 1.0    
228131.0	 228670.0	 -50.0  	 -50.0  	 2.0    	 3.0    
228180.0	 228289.0	 -50.0  	 -50.0  	 0.0    	 1.0    
228220.4	 228387.1	 -50.0  	 -50.0  	 1.0    	 3.0    
228487.1	 228609.3	 -50.0  	 -50.0  	 1.0    	 3.0    
228498.7	 228637.7	 -50.0  	 -50.0  	 0.0    	 1.0    
229617.0	 229897.0	 -50.0  	 -50.0  	 0.0    	 3.0    
230880.7	 231168.4	 -50.0  	 -50.0  	 1.0    	 1.0    
230884.2	 231123.3	 -50.0  	 -50.0  	 2.0    	 1.0    
230953.8	 231187.1	 -50.0  	 -50.0  	 2.0    	 1.0    
230987.1	 231170.4	 -50.0  	 -50.0  	 1.0    	 3.0    
231005.0	 231188.0	 -50.0  	 -50.0  	 2.0    	 3.0    
233076.0	 233767.0	 -50.0  	 -50.0  	 2.0    	 3.0    
233105.7	 233689.6	 -50.0  	 -50.0  	 1.0    	 3.0    
233239.2	 233711.8	 -50.0  	 -50.0  	 2.0    	 3.0    
233342.7	 233620.4	 -50.0  	 -50.0  	 2.0    	 1.0    
233349.7	 233763.0	 -50.0  	 -50.0  	 1.0    	 1.0    
233358.0	 233633.0	 -50.0  	 -50.0  	 2.0    	 1.0    
233426.0	 233631.6	 -50.0  	 -50.0  	 2.0    	 3.0    
233890.0	 234055.0	 -50.0  	 -50.0  	 0.0    	 3.0    
234150.0	 234293.0	 -50.0  	 -50.0  	 2.0    	 1.0    
234191.9	 234307.0	 -50.0  	 -50.0  	 1.0    	 1.0    
234205.5	 234433.3	 -50.0  	 -50.0  	 2.0    	 1.0    
234442.7	 234420.4	 -50.0  	 -50.0  	 0.0    	 1.0    
234535.7	 234906.1	 -50.0  	 -50.0  	 1.0    	 3.0    
234674.0	 234863.0	 -50.0  	 -50.0  	 2.0    	 3.0    
235558.0	 235685.9	 -50.0  	 -50.0  	 1.0    	 3.0    
235578.2	 235656.6	 -50.0  	 -50.0  	 1.0    	 1.0    
235580.2	 235735.9	 -50.0  	 -50.0  	 2.0    	 1.0    
235712.0	 236046.0	 -50.0  	 -50.0  	 0.0    	 3.0    
235819.0	 236176.0	 -50.0  	 -50.0  	 0.0    	 1.0    
236246.0	 236366.0	 -50.0  	 -50.0  	 0.0    	 1.0    
236751.0	 237002.0	 -50.0  	 -50.0  	 2.0    	 3.0    
236781.1	 237021.8	 -50.0  	 -50.0  	 1.0    	 3.0    
236871.0	 237171.0	 -50.0  	 -50.0  	 0.0    	 1.0    
238324.0	 238562.0	 -50.0  	 -50.0  	 2.0    	 1.0    
238337.1	 238470.4	 -50.0  	 -50.0  	 2.0    	 1.0    
238348.2	 238464.9	 -50.0  	 -50.0  	 1.0    	 3.0    
238361.1	 238570.3	 -50.0  	 -50.0  	 1.0    	 1.0    
238384.0	 238553.0	 -50.0  	 -50.0  	 2.0    	 3.0    
239297.4	 239543.3	 -50.0  	 -50.0  	 1.0    	 1.0    
239326.0	 239553.8	 -50.0  	 -50.0  	 2.0    	 1.0    
239355.0	 239517.0	 -50.0  	 -50.0  	 2.0    	 1.0    
241268.0	 241405.0	 -50.0  	 -50.0  	 0.0    	 3.0    
241332.8	 241449.6	 -50.0  	 -50.0  	 1.0    	 1.0    
242283.0	 242390.0	 -50.0  	 -50.0  	 2.0    	 3.0    
242322.8	 242896.8	 -50.0  	 -50.0  	 1.0    	 3.0    
242424.6	 242929.2	 -50.0  	 -50.0  	 1.0    	 1.0    
242452.0	 242862.0	 -50.0  	 -50.0  	 2.0    	 1.0    
242452.0	 242867.0	 -50.0  	 -50.0  	 2.0    	 3.0    
242478.3	 242617.3	 -50.0  	 -50.0  	 2.0    	 1.0    
242595.1	 242878.7	 -50.0  	 -50.0  	 2.0    	 3.0    
242653.8	 242803.8	 -50.0  	 -50.0  	 2.0    	 3.0    
242659.3	 242764.9	 -50.0  	 -50.0  	 2.0    	 1.0    
242672.9	 242917.6	 -50.0  	 -50.0  	 2.0    	 1.0    
243920.4	 244087.1	 -50.0  	 -50.0  	 1.0    	 1.0    
243931.0	 244116.0	 -50.0  	 -50.0  	 2.0    	 1.0    
244043.0	 244158.0	 -50.0  	 -50.0  	 0.0    	 3.0    
247359.0	 247478.0	 -50.0  	 -50.0  	 2.0    	 1.0    
247374.0	 247684.0	 -50.0  	 -50.0  	 2.0    	 3.0    
247403.8	 247526.0	 -50.0  	 -50.0  	 1.0    	 1.0    
247403.8	 247537.1	 -50.0  	 -50.0  	 1.0    	 3.0    
248543.0	 248916.0	 -50.0  	 -50.0  	 2.0    	 1.0    
248545.0	 248687.0	 -50.0  	 -50.0  	 1.0    	 3.0    
248568.1	 248887.6	 -50.0  	 -50.0  	 1.0    	 1.0    
248717.4	 248917.6	 -50.0  	 -50.0  	 2.0    	 1.0    
248770.4	 248892.7	 -50.0  	 -50.0  	 2.0    	 1.0    
249348.0	 249519.0	 -50.0  	 -50.0  	 0.0    	 3.0    
249716.0	 250139.0	 -50.0  	 -50.0  	 2.0    	 3.0    
249716.0	 250203.0	 -50.0  	 -50.0  	 2.0    	 1.0    
