163.0  	 405.0  	 -50.0  	 -50.0  	 0.0    	 1.0    
1416.0 	 1549.0 	 -50.0  	 -50.0  	 0.0    	 1.0    
1927.0 	 2053.0 	 -50.0  	 -50.0  	 0.0    	 1.0    
6669.0 	 6781.0 	 -50.0  	 -50.0  	 0.0    	 1.0    
8626.0 	 8813.0 	 -50.0  	 -50.0  	 0.0    	 1.0    
16242.0	 16352.0	 -50.0  	 -50.0  	 0.0    	 3.0    
17449.0	 17696.0	 -50.0  	 -50.0  	 0.0    	 3.0    
17452.0	 17590.0	 -50.0  	 -50.0  	 0.0    	 1.0    
27581.0	 27791.0	 -50.0  	 -50.0  	 0.0    	 1.0    
27582.0	 27886.0	 -50.0  	 -50.0  	 0.0    	 3.0    
28405.0	 28619.0	 -50.0  	 -50.0  	 0.0    	 1.0    
28479.0	 28621.0	 -50.0  	 -50.0  	 0.0    	 3.0    
30346.0	 30488.0	 -50.0  	 -50.0  	 0.0    	 1.0    
34871.0	 35015.0	 -50.0  	 -50.0  	 0.0    	 1.0    
76513.0	 76636.0	 -50.0  	 -50.0  	 0.0    	 1.0    
90104.0	 90274.0	 -50.0  	 -50.0  	 0.0    	 1.0    
90464.0	 90596.0	 -50.0  	 -50.0  	 0.0    	 1.0    
140118.0	 140301.0	 -50.0  	 -50.0  	 0.0    	 1.0    
140123.0	 140352.0	 -50.0  	 -50.0  	 0.0    	 3.0    
148658.0	 148896.0	 -50.0  	 -50.0  	 0.0    	 1.0    
148721.0	 148894.0	 -50.0  	 -50.0  	 0.0    	 3.0    
150414.9	 150526.0	 -50.0  	 -50.0  	 1.0    	 3.0    
150440.0	 150589.0	 -50.0  	 -50.0  	 0.0    	 1.0    
151420.0	 151817.0	 -50.0  	 -50.0  	 0.0    	 1.0    
151453.0	 151704.0	 -50.0  	 -50.0  	 0.0    	 3.0    
154068.1	 154261.7	 -50.0  	 -50.0  	 1.0    	 1.0    
154070.4	 154192.7	 -50.0  	 -50.0  	 2.0    	 1.0    
155781.6	 155992.7	 -50.0  	 -50.0  	 1.0    	 3.0    
156366.0	 156548.0	 -50.0  	 -50.0  	 0.0    	 3.0    
156614.9	 156759.3	 -50.0  	 -50.0  	 1.0    	 1.0    
156976.0	 157464.9	 -50.0  	 -50.0  	 1.0    	 3.0    
157053.8	 157537.1	 -50.0  	 -50.0  	 1.0    	 1.0    
157945.0	 158139.0	 -50.0  	 -50.0  	 0.0    	 1.0    
159158.0	 159365.0	 -50.0  	 -50.0  	 0.0    	 1.0    
159227.0	 159369.0	 -50.0  	 -50.0  	 0.0    	 3.0    
161794.0	 162145.0	 -50.0  	 -50.0  	 1.0    	 3.0    
162342.7	 162509.3	 -50.0  	 -50.0  	 2.0    	 1.0    
162342.7	 162559.3	 -50.0  	 -50.0  	 1.0    	 3.0    
162348.9	 162558.1	 -50.0  	 -50.0  	 1.0    	 1.0    
163209.3	 163287.1	 -50.0  	 -50.0  	 2.0    	 1.0    
163212.0	 163321.8	 -50.0  	 -50.0  	 1.0    	 1.0    
163998.2	 164226.0	 -50.0  	 -50.0  	 2.0    	 1.0    
164022.8	 164221.6	 -50.0  	 -50.0  	 1.0    	 1.0    
164087.1	 164242.7	 -50.0  	 -50.0  	 1.0    	 3.0    
164868.0	 165044.0	 -50.0  	 -50.0  	 0.0    	 3.0    
164969.6	 165273.0	 -50.0  	 -50.0  	 1.0    	 1.0    
165076.0	 165270.4	 -50.0  	 -50.0  	 2.0    	 1.0    
165985.0	 166093.0	 -50.0  	 -50.0  	 0.0    	 1.0    
168026.0	 168159.3	 -50.0  	 -50.0  	 1.0    	 3.0    
168031.6	 168164.9	 -50.0  	 -50.0  	 2.0    	 1.0    
168032.4	 168189.3	 -50.0  	 -50.0  	 1.0    	 1.0    
170020.2	 170360.2	 -50.0  	 -50.0  	 2.0    	 1.0    
170020.4	 170342.7	 -50.0  	 -50.0  	 2.0    	 1.0    
170025.4	 170318.3	 -50.0  	 -50.0  	 1.0    	 1.0    
171155.3	 171437.8	 -50.0  	 -50.0  	 1.0    	 1.0    
171164.9	 171448.2	 -50.0  	 -50.0  	 1.0    	 3.0    
171164.9	 171470.4	 -50.0  	 -50.0  	 2.0    	 1.0    
171514.0	 171692.0	 -50.0  	 -50.0  	 0.0    	 1.0    
172714.9	 173276.0	 -50.0  	 -50.0  	 1.0    	 3.0    
172729.9	 173378.5	 -50.0  	 -50.0  	 1.0    	 1.0    
172742.7	 173381.6	 -50.0  	 -50.0  	 2.0    	 1.0    
174153.8	 174670.4	 -50.0  	 -50.0  	 2.0    	 1.0    
174178.9	 174586.9	 -50.0  	 -50.0  	 1.0    	 1.0    
174326.0	 174709.3	 -50.0  	 -50.0  	 1.0    	 3.0    
174842.7	 174992.7	 -50.0  	 -50.0  	 0.0    	 1.0    
176076.0	 176542.7	 -50.0  	 -50.0  	 1.0    	 3.0    
176213.7	 176511.9	 -50.0  	 -50.0  	 1.0    	 1.0    
176253.8	 176564.9	 -50.0  	 -50.0  	 2.0    	 1.0    
176702.0	 176815.0	 -50.0  	 -50.0  	 0.0    	 1.0    
176975.0	 177126.0	 -50.0  	 -50.0  	 0.0    	 1.0    
177131.6	 177448.2	 -50.0  	 -50.0  	 1.0    	 3.0    
177139.6	 177327.9	 -50.0  	 -50.0  	 1.0    	 1.0    
177153.8	 177326.0	 -50.0  	 -50.0  	 2.0    	 1.0    
177987.1	 178170.4	 -50.0  	 -50.0  	 1.0    	 3.0    
178039.4	 178112.6	 -50.0  	 -50.0  	 1.0    	 1.0    
178146.0	 178256.0	 -50.0  	 -50.0  	 0.0    	 1.0    
178948.2	 179209.3	 -50.0  	 -50.0  	 2.0    	 1.0    
178953.8	 179348.2	 -50.0  	 -50.0  	 1.0    	 3.0    
178960.0	 179143.1	 -50.0  	 -50.0  	 1.0    	 1.0    
180014.9	 180114.9	 -50.0  	 -50.0  	 2.0    	 1.0    
180032.4	 180466.6	 -50.0  	 -50.0  	 1.0    	 1.0    
180142.7	 180514.9	 -50.0  	 -50.0  	 2.0    	 1.0    
180153.8	 180414.9	 -50.0  	 -50.0  	 1.0    	 3.0    
181392.7	 181903.8	 -50.0  	 -50.0  	 2.0    	 1.0    
181420.4	 181876.0	 -50.0  	 -50.0  	 1.0    	 3.0    
181465.7	 181899.9	 -50.0  	 -50.0  	 1.0    	 1.0    
181572.0	 181876.0	 -50.0  	 -50.0  	 1.0    	 3.0    
182248.2	 182714.9	 -50.0  	 -50.0  	 1.0    	 3.0    
182281.6	 182692.7	 -50.0  	 -50.0  	 2.0    	 1.0    
182297.4	 182684.5	 -50.0  	 -50.0  	 1.0    	 1.0    
183576.0	 183820.4	 -50.0  	 -50.0  	 2.0    	 1.0    
183581.6	 183787.1	 -50.0  	 -50.0  	 1.0    	 3.0    
183626.1	 183987.1	 -50.0  	 -50.0  	 1.0    	 1.0    
184931.6	 185048.2	 -50.0  	 -50.0  	 1.0    	 1.0    
185704.0	 186157.0	 -50.0  	 -50.0  	 0.0    	 1.0    
185774.0	 186167.0	 -50.0  	 -50.0  	 0.0    	 3.0    
187382.0	 187509.0	 -50.0  	 -50.0  	 1.0    	 3.0    
187770.4	 187970.4	 -50.0  	 -50.0  	 1.0    	 3.0    
187776.0	 187959.3	 -50.0  	 -50.0  	 2.0    	 1.0    
187795.2	 187936.5	 -50.0  	 -50.0  	 1.0    	 1.0    
189331.6	 189726.0	 -50.0  	 -50.0  	 2.0    	 1.0    
189338.4	 189688.9	 -50.0  	 -50.0  	 1.0    	 1.0    
189342.7	 189676.0	 -50.0  	 -50.0  	 1.0    	 3.0    
190862.0	 190983.0	 -50.0  	 -50.0  	 0.0    	 3.0    
191987.1	 192176.0	 -50.0  	 -50.0  	 1.0    	 1.0    
192003.8	 192181.6	 -50.0  	 -50.0  	 0.0    	 3.0    
192061.0	 192172.0	 -50.0  	 -50.0  	 0.0    	 3.0    
192526.0	 192648.2	 -50.0  	 -50.0  	 1.0    	 1.0    
192708.0	 192809.0	 -50.0  	 -50.0  	 0.0    	 3.0    
192960.0	 193125.0	 -50.0  	 -50.0  	 0.0    	 3.0    
192964.9	 193403.8	 -50.0  	 -50.0  	 1.0    	 1.0    
193181.6	 193370.4	 -50.0  	 -50.0  	 1.0    	 3.0    
193987.1	 194320.4	 -50.0  	 -50.0  	 2.0    	 1.0    
194020.4	 194314.9	 -50.0  	 -50.0  	 1.0    	 3.0    
194056.8	 194302.7	 -50.0  	 -50.0  	 1.0    	 1.0    
196487.1	 196681.6	 -50.0  	 -50.0  	 2.0    	 1.0    
196520.4	 196831.6	 -50.0  	 -50.0  	 1.0    	 3.0    
196588.6	 196693.2	 -50.0  	 -50.0  	 1.0    	 1.0    
197533.0	 197677.0	 -50.0  	 -50.0  	 0.0    	 3.0    
197549.0	 197776.0	 -50.0  	 -50.0  	 0.0    	 1.0    
197792.7	 197937.1	 -50.0  	 -50.0  	 1.0    	 3.0    
199790.0	 200192.8	 -50.0  	 -50.0  	 1.0    	 1.0    
199792.7	 200170.4	 -50.0  	 -50.0  	 2.0    	 1.0    
199853.8	 200059.3	 -50.0  	 -50.0  	 1.0    	 3.0    
200637.1	 200798.2	 -50.0  	 -50.0  	 1.0    	 3.0    
200877.0	 201010.0	 -50.0  	 -50.0  	 0.0    	 1.0    
200922.0	 201392.0	 -50.0  	 -50.0  	 0.0    	 3.0    
201095.0	 201371.0	 -50.0  	 -50.0  	 0.0    	 1.0    
201520.0	 201653.0	 -50.0  	 -50.0  	 0.0    	 1.0    
201837.1	 201987.1	 -50.0  	 -50.0  	 1.0    	 3.0    
201843.0	 202549.0	 -50.0  	 -50.0  	 0.0    	 1.0    
204581.6	 204731.6	 -50.0  	 -50.0  	 1.0    	 3.0    
204598.2	 204748.2	 -50.0  	 -50.0  	 1.0    	 1.0    
204838.0	 204900.7	 -50.0  	 -50.0  	 1.0    	 1.0    
205398.2	 205753.8	 -50.0  	 -50.0  	 1.0    	 1.0    
205414.9	 205570.4	 -50.0  	 -50.0  	 1.0    	 3.0    
207464.9	 207787.1	 -50.0  	 -50.0  	 0.0    	 3.0    
207484.0	 207660.0	 -50.0  	 -50.0  	 0.0    	 3.0    
208082.0	 208229.0	 -50.0  	 -50.0  	 0.0    	 3.0    
208358.5	 208468.3	 -50.0  	 -50.0  	 1.0    	 1.0    
208370.0	 208510.0	 -50.0  	 -50.0  	 2.0    	 1.0    
209342.7	 209570.4	 -50.0  	 -50.0  	 2.0    	 1.0    
209373.3	 209556.4	 -50.0  	 -50.0  	 1.0    	 1.0    
209409.3	 209731.6	 -50.0  	 -50.0  	 1.0    	 3.0    
210842.7	 211120.4	 -50.0  	 -50.0  	 1.0    	 3.0    
210987.1	 211126.0	 -50.0  	 -50.0  	 0.0    	 1.0    
211985.0	 212171.0	 -50.0  	 -50.0  	 0.0    	 1.0    
212020.0	 212334.0	 -50.0  	 -50.0  	 0.0    	 3.0    
212223.0	 212338.0	 -50.0  	 -50.0  	 0.0    	 1.0    
214426.0	 214603.8	 -50.0  	 -50.0  	 2.0    	 1.0    
214457.8	 214599.1	 -50.0  	 -50.0  	 1.0    	 1.0    
214942.7	 215220.4	 -50.0  	 -50.0  	 1.0    	 1.0    
214998.2	 215287.1	 -50.0  	 -50.0  	 1.0    	 3.0    
215398.2	 215576.0	 -50.0  	 -50.0  	 1.0    	 1.0    
215942.7	 216253.8	 -50.0  	 -50.0  	 1.0    	 3.0    
216032.4	 216225.9	 -50.0  	 -50.0  	 1.0    	 1.0    
216120.4	 216253.8	 -50.0  	 -50.0  	 2.0    	 1.0    
216359.3	 216609.3	 -50.0  	 -50.0  	 1.0    	 3.0    
217027.0	 217617.0	 -50.0  	 -50.0  	 0.0    	 1.0    
217083.8	 217361.1	 -50.0  	 -50.0  	 1.0    	 1.0    
217141.0	 217490.0	 -50.0  	 -50.0  	 0.0    	 3.0    
217814.0	 218293.0	 -50.0  	 -50.0  	 0.0    	 1.0    
217846.0	 218019.0	 -50.0  	 -50.0  	 0.0    	 3.0    
218870.4	 219042.7	 -50.0  	 -50.0  	 1.0    	 1.0    
